resp_id,date,Agree,Citizenship,age,agegroup,agegroup5,gender,educ,educ5,religiosity,v9,v10,v11,v12,v700,v15,v16,v17,Attention,v19,v701,v20,v702,v21,v36,v703,v708,v18,v704,v27,v28,v29,v30,v31,v33,v35,v45,v52A,v50,v51,v622A,v622B,v622C,v623,v91,v104,v706,v111,v612,v613_1,v613_2,v613_3,v613_4,v613_5,v613_6,v613_7,v613_8,v613_9,v613_10,v613_30,v614_1,v614_2,v614_3,v614_4,v614_5,v614_6,v614_7,v614_8,v110,v710,v119,v120,v121,v122,v123,v125,v126,v127,v128,v129,v130,v400,v401,v402,v403,v409,v410,v411_1,v411_2,v411_3,v411_4,v411_5,v411_6,v411_7,v411_8,v411_9,v411_10,v411_11,v412,v413_1,v413_2,v413_3,v413_4,v413_5,v413_6,v415,v416,v417,v418,v132,v133,v143,v131,v513,v134,v139,sector,DEVICE_TYPE,SURVEY_MODE,w_jews,w_arabs,w_sample,District_CBS
298005,02/04/2025,1,1,,7,5,1,9,5,4,5,3,5,3,,,,,0,2,1,1,1,4,3,4,10,5,5,2,3,2,2,3,1,1,1,4,4,4,5,7,5,7,1,30,11,6,5,,1,1,1,,,,,,,,,1,,,,,,1,5,1,4,3,2,3,3,2,3,4,3,98,3,1,4,4,3,1,3,1,,,,,,1,,,,,0,1,,,,,,2,1,1,3,2,4,5,,,,5,2,,2,,0.028,0.032,8
298006,02/04/2025,1,1,45,4,3,1,5,2,2,5,5,5,1,,,,,0,1,1,4,4,4,1,4,10,5,5,4,3,2,1,1,2,1,3,0,0,5,0,2,0,8,1,12,12,7,5,,,1,,1,1,,,,,,,,,,,,1,,1,1,4,1,1,4,4,1,2,4,1,1,1,2,,4,4,1,1,,,,,,,1,,,,,0,1,,,,,,3,4,4,2,3,1,2,,,,4,2,,2,,0.93,1.06,8
298007,02/04/2025,1,1,38,3,2,1,5,2,3,5,3,5,4,,,,,0,1,1,98,1,4,2,2,5,0,98,2,4,3,1,3,1,3,4,0,0,0,0,0,0,5,1,12,12,98,4,1,1,1,,,,1,,,,,,,,,,,1,,1,3,3,2,3,4,3,1,1,2,1,2,1,99,,4,4,98,1,,,,,,,1,,,,,0,1,,,,,,1,3,3,3,3,2,2,,,,3,2,,2,,1.834,2.091,8
298008,02/04/2025,1,1,,4,3,1,5,2,3,3,3,3,98,98,4,1,3,2,2,4,4,4,3,2,2,9,3,3,,,,,,2,3,2,5,5,5,8,8,8,5,2,98,99,98,4,,1,,,,,,,,,,1,1,1,1,,,,,2,2,3,1,1,3,3,2,2,2,2,3,2,99,,4,3,98,3,,,,,,,1,,,,1,5,1,,,,,,98,3,2,3,3,2,1,2,5,,99,1,Mobile,1,1.611,,1.563,5
298011,02/04/2025,1,1,,4,3,1,5,2,5,5,2,5,4,4,3,2,4,2,3,1,3,2,4,3,4,3,10,2,,,,,,2,2,2,2,5,5,0,5,10,5,1,3,94,5,3,,1,,,,,,,,,,,1,,,,,,,1,1,4,4,2,4,1,1,1,3,1,3,3,2,,4,3,1,3,,,,,,,,1,,,,3,1,,,,,,2,3,2,1,2,5,1,2,4,,3,1,Mobile,1,1.179,,1.144,4
298012,02/04/2025,1,1,,2,1,2,5,2,5,5,4,5,2,1,3,4,1,2,98,1,3,3,4,4,4,10,10,98,,,,,,3,3,1,0,2,6,3,9,7,7,1,30,8,4,3,1,1,,,1,,,,,,,1,1,,,,,,,2,1,3,1,1,4,3,1,1,3,2,3,3,1,0,3,2,1,1,,,1,,1,,1,1,,,,1,1,,,,,,3,3,3,3,2,6,1,3,5,,1,1,Mobile,1,1.089,,1.057,3
298013,02/04/2025,1,1,,7,5,2,5,2,4,5,5,5,98,,,,,0,4,1,98,2,1,1,3,0,5,1,3,98,2,2,4,3,2,4,5,0,10,98,98,98,10,98,97,11,7,1,,,,,,,,,,,,,,,,,,,,98,1,3,3,98,4,3,98,98,3,1,4,98,2,,4,4,1,98,,,1,,,,1,,,,,0,1,,,,,,98,98,98,98,3,2,5,,,,3,2,,2,,0.93,1.06,8
298017,02/04/2025,1,1,,4,3,2,8,4,2,5,3,5,3,1,1,3,2,2,3,1,4,4,1,2,2,10,2,1,,,,,,4,2,3,7,4,4,4,4,5,2,1,10,1,3,2,1,1,,,,,,,,,,1,1,,,,,,,7,3,3,3,3,98,98,2,2,1,1,98,1,1,2,4,3,1,3,,,1,,1,,1,,,,,10,1,,,,,,3,98,98,98,3,4,1,4,4,,1,1,Mobile,1,1.241,,1.203,6
298018,02/04/2025,1,1,54,5,4,1,9,5,2,3,3,1,4,4,3,1,4,2,4,3,3,3,2,1,1,9,5,3,,,,,,2,3,2,8,9,7,8,8,8,5,2,97,4,3,5,,,,,,,,,1,,,,,,,,,1,,4,5,3,3,2,3,3,3,3,1,2,2,2,1,2,4,3,1,5,,,,1,1,,,1,,,,10,1,,,,,,4,4,3,4,3,1,1,2,5,,3,1,Mobile,1,0.872,,0.846,4
298020,02/04/2025,1,1,24,2,1,2,5,2,5,5,2,5,4,4,3,4,2,2,4,3,4,3,3,4,4,9,7,3,,,,,,4,2,3,3,4,7,3,10,8,2,1,30,7,5,5,1,,,,1,1,1,,1,,,,1,,,,,,,4,1,1,98,98,4,4,1,2,2,2,2,4,1,2,2,3,1,2,,,1,,,,,1,1,,,10,,1,,,,,2,3,3,2,2,5,1,1,3,2003,5,1,Mobile,1,1.089,,1.057,2
298022,02/04/2025,1,1,30,3,2,2,9,5,3,5,3,5,3,,,,,2,2,1,4,3,4,2,98,7,8,98,3,3,2,98,3,4,3,3,1,2,7,3,8,3,6,1,99,99,98,3,,,,,,,,1,,,,,,,,,,1,,4,98,98,3,2,3,3,2,2,3,2,98,1,1,4,4,4,98,2,,,1,,,,,,,,,1,1,,,,,,3,3,3,2,3,2,5,,,,1,2,Mobile,1,,0.459,0.523,8
298024,03/04/2025,1,1,,2,1,1,4,1,3,4,4,1,4,3,1,3,2,2,4,3,4,3,2,2,1,6,4,1,,,,,,2,2,2,10,8,5,10,10,10,0,1,1,4,1,3,1,,,,1,1,1,1,1,1,,,,,1,,,,,7,5,3,1,1,3,1,3,3,1,3,4,2,1,5,4,3,1,4,,,,1,1,1,,1,,,,7,1,,,,,,4,3,3,98,3,2,1,3,5,,2,1,Mobile,1,1.456,,1.412,4
298025,03/04/2025,1,1,,3,2,2,9,5,5,5,1,2,2,1,3,4,1,2,1,1,2,3,3,4,4,10,7,5,,,,,,1,2,2,1,6,8,3,7,5,5,1,8,9,5,5,1,,1,,1,,,1,,1,1,,,,,,,1,,2,1,3,1,1,4,3,1,2,3,1,2,3,1,4,4,4,1,2,1,,1,,1,,1,,,,,1,,1,,,,,4,3,2,2,2,5,1,1,6,,2,1,Mobile,1,0.694,,0.674,5
298026,03/04/2025,1,1,47,4,3,1,8,4,5,5,4,5,3,2,4,2,3,2,3,3,2,3,4,4,3,10,7,2,,,,,,2,2,3,2,5,3,3,9,7,2,1,3,8,3,4,1,,1,,,,,,,,,1,1,,,,,,,5,3,3,3,2,3,2,1,2,3,3,3,2,1,5,4,4,1,3,,,1,,1,,,1,,,,2,1,,,,,,3,3,3,3,1,6,1,1,3,1990,5,1,PC,1,0.943,,0.914,6
298031,03/04/2025,1,1,,2,1,2,7,3,5,5,5,5,2,2,4,3,1,2,1,1,4,3,3,4,3,10,8,5,,,,,,2,3,1,0,5,9,4,10,3,6,1,8,8,5,5,1,,,,,,,,,,,,1,,,,,,,1,1,3,1,1,4,3,1,2,2,1,1,1,1,2,3,3,1,1,,1,,,,,1,,,,,1,,1,1,,,,2,1,3,2,1,6,1,4,4,,3,1,Mobile,1,0.649,,0.629,5
298032,03/04/2025,1,1,,5,4,2,8,4,5,5,4,5,3,4,3,4,1,2,2,1,3,3,4,4,4,10,4,3,,,,,,1,1,1,0,3,7,0,10,8,5,1,30,2,5,5,1,1,1,1,1,,,,,,,,1,,,,,,,1,1,2,1,1,4,3,1,1,3,1,3,2,1,4,4,4,1,2,,,1,,,,,,,,,6,,,1,,,,3,3,2,3,1,6,1,1,6,,4,1,PC,1,0.753,,0.73,4
298034,03/04/2025,1,1,,2,1,2,2,1,1,98,1,2,4,4,1,3,4,2,4,3,98,2,1,1,2,0,0,1,,,,,,4,4,4,5,8,0,10,3,7,0,3,6,94,3,3,,,,,,,,,,,1,,,,,,,1,,1,5,4,4,4,4,1,2,2,2,2,2,2,2,,4,4,1,4,,,,1,1,1,,1,,,,8,1,,,,,,4,4,3,3,4,99,1,1,4,,5,1,PC,1,1.092,,1.06,1
298035,03/04/2025,1,1,34,3,2,1,5,2,2,5,3,5,2,,,,,0,98,2,3,4,4,1,4,7,0,5,3,1,2,3,3,1,4,3,0,0,5,3,5,98,5,4,94,12,4,5,,1,,,,,,,1,,1,1,,,,,,,,1,1,1,1,2,4,3,1,1,2,1,1,1,2,,4,4,2,1,,1,1,,,,1,,,,,0,1,,,,,,2,2,1,1,3,1,2,,,,1,2,,2,,1.834,2.091,8
298036,03/04/2025,1,1,51,5,4,1,3,1,3,5,5,5,2,,,,,0,2,2,98,2,2,1,3,10,5,98,98,98,2,2,3,98,2,3,98,98,98,98,98,98,98,1,99,99,98,1,,,,,,,,,,,,,,,,,,,,98,3,3,98,98,3,98,98,98,98,98,98,98,99,,4,4,98,98,,,,,,,,,,,1,5,1,,,,,,3,3,3,3,3,2,2,,,,1,2,,2,,0.81,0.923,8
298038,03/04/2025,1,1,62,6,5,2,2,1,3,5,4,5,1,,,,,0,1,1,4,4,4,1,4,10,7,5,4,4,3,1,4,4,4,3,98,98,5,98,10,98,5,3,8,9,7,4,,1,,,,,,,,,,,1,1,,,1,,,98,2,3,2,98,4,1,98,98,4,98,4,3,1,5,4,2,1,5,1,,,,,,1,,,,,0,1,,,,,,4,4,4,4,3,4,5,,,,1,2,,2,,2.279,2.598,8
298039,03/04/2025,1,1,40,4,3,2,6,3,4,5,4,5,3,,,,,0,2,1,3,4,4,3,3,10,3,5,4,3,3,2,3,2,3,2,0,0,9,5,8,8,7,1,30,9,7,5,1,1,,,,,,,1,,,,1,1,,1,,,,1,1,2,3,3,3,4,1,2,4,2,1,1,2,,4,4,1,1,,1,1,,,,1,,,,,0,1,,,,,,3,2,3,2,2,3,2,,,,1,2,,2,,0.369,0.421,8
298041,03/04/2025,1,1,,3,2,1,9,5,5,4,3,1,3,3,1,3,4,2,2,1,2,2,4,4,4,10,8,5,,,,,,1,1,1,4,6,6,5,6,7,5,1,8,3,5,5,1,1,1,,,,,,1,,,,1,,1,,,,,3,1,4,1,1,4,3,1,2,4,2,3,3,2,,4,3,1,4,1,,1,,1,,1,,,,,1,,,1,,,,4,3,3,2,1,5,1,1,4,,2,1,Mobile,1,0.712,,0.69,3
298042,03/04/2025,1,1,48,4,3,1,9,5,2,5,2,5,4,,,,,0,2,1,1,1,4,2,3,0,5,2,2,2,1,98,3,2,4,2,0,5,6,5,6,98,7,4,94,94,7,5,1,1,,,,,,,,,,,,,,1,,,,1,2,3,2,1,4,3,1,1,3,1,1,1,2,,4,99,1,2,,,,,,,,,,,1,0,1,,,,,,3,3,98,3,2,3,2,,,,4,2,,2,,0.081,0.093,8
298043,03/04/2025,1,1,40,4,3,1,9,5,3,5,3,5,3,,,,,0,2,1,3,3,4,2,4,10,10,98,2,2,2,2,98,2,2,1,0,0,5,5,5,0,5,2,96,12,5,4,1,1,1,,1,1,,,1,1,,,1,,,1,,,,98,1,3,3,2,2,98,1,1,2,1,1,1,2,,4,4,1,2,,,,,,,1,,,,,0,1,,,,,,2,2,2,2,3,2,2,,,,3,2,,2,,0.081,0.093,8
298044,03/04/2025,1,1,32,3,2,2,4,1,3,5,4,98,98,,,,,0,98,1,98,2,4,2,4,8,6,98,2,4,1,1,98,4,4,3,98,0,98,98,98,98,7,1,98,96,98,3,,1,,,,,,,,,,,1,,1,1,1,,,1,98,98,98,98,3,3,98,98,2,2,2,98,2,,4,4,1,98,,,,,,,1,,,,1,0,1,,,,,,4,3,3,98,2,4,2,,,,4,2,,2,,5,5.7,8
298045,03/04/2025,1,1,57,5,4,1,8,4,5,5,3,5,3,,,,,0,2,1,2,2,4,4,4,10,4,5,3,2,1,1,4,2,1,1,5,5,5,2,8,4,5,1,8,99,3,4,1,,1,,,1,,,,,,1,,,,,,,,3,1,4,1,2,4,3,1,1,3,1,3,2,1,1,4,3,1,1,1,,1,,1,,1,,,,,0,,,,,,1,4,3,2,2,1,6,5,,,,4,2,,2,,0.245,0.279,8
298046,03/04/2025,1,1,53,5,4,1,8,4,1,5,5,5,2,,,,,0,1,1,4,4,4,1,4,5,10,4,3,3,2,2,2,2,2,3,0,0,0,3,0,4,7,98,30,94,4,4,1,,,,,,,,,,,,,,,,,1,,3,1,3,3,2,3,3,1,2,3,2,2,1,1,1,4,4,1,1,,1,,,,,1,,,1,,0,1,,,,,,3,3,3,3,4,1,2,,,,3,2,,2,,0.069,0.078,8
298048,03/04/2025,1,1,45,4,3,1,8,4,2,5,3,5,1,,,,,0,1,2,4,4,3,1,4,10,5,2,4,1,1,1,3,4,4,4,0,0,5,5,5,0,5,4,94,94,5,4,1,1,,,,,,,,,,,1,,,1,1,,,1,1,4,1,1,4,98,1,1,3,1,1,2,2,,4,4,1,1,1,,,,,,1,,,,,0,1,,,,,,3,3,3,3,2,2,2,,,,3,2,,2,,0.123,0.14,8
298050,03/04/2025,1,1,68,6,5,1,3,1,3,98,3,3,2,,,,,0,98,4,98,98,2,1,98,5,5,4,3,98,2,98,4,4,1,4,98,98,98,10,98,10,9,1,99,99,5,1,,,,,,,,,,,,,,,,,,,,98,98,4,98,98,4,98,3,4,98,4,4,4,2,,4,4,98,98,,,,,,,,,,,1,5,1,,,,,,98,98,98,98,4,1,2,,,,3,2,,2,,0.796,0.907,8
298054,03/04/2025,1,1,53,5,4,2,6,3,2,5,2,5,4,,,,,0,1,1,1,4,4,1,3,10,10,5,3,3,3,2,98,3,2,2,0,3,5,4,6,0,98,1,12,11,7,3,1,1,,,1,,1,1,,,,,,,,1,,,,1,1,98,1,4,4,4,1,1,2,2,98,2,1,5,4,4,1,1,,1,,,,,1,,,,1,0,1,,,,,,3,4,4,3,3,2,2,,,,5,2,,2,,0.618,0.705,8
298055,03/04/2025,1,1,,3,2,1,6,3,3,3,3,3,3,3,1,4,2,2,2,1,2,2,2,3,98,7,5,2,,,,,,4,4,4,7,7,5,3,5,9,5,2,98,1,3,1,,,,,,,,,,,,,,,,,,,,7,3,3,98,3,2,3,2,2,2,2,3,2,2,,4,4,2,3,,,,1,,,,,,,,10,1,,,,,,2,2,2,3,3,2,1,3,4,,4,1,Mobile,1,0.864,,0.838,7
298056,03/04/2025,1,1,64,6,5,2,6,3,5,5,4,5,2,,,,,0,2,1,3,3,4,3,3,10,2,2,4,3,3,2,3,1,1,1,0,0,0,2,0,0,2,1,11,11,7,5,1,1,1,,1,1,1,1,1,,,,,1,,,,,,1,2,3,2,2,4,98,1,1,2,1,1,1,2,,4,4,1,1,1,1,,,,,,,,,,0,,,,1,,,2,3,2,2,2,4,2,,,,2,2,,2,,1.573,1.793,8
298059,03/04/2025,1,1,,5,4,1,7,3,2,2,4,2,4,4,2,1,3,2,4,3,2,2,1,2,1,5,0,1,,,,,,1,2,2,8,9,3,9,9,9,2,1,4,4,1,4,1,,,,,,,,,,,,,,,,,,1,2,5,4,1,1,3,2,2,2,1,2,3,1,1,2,3,3,2,4,,,,,,1,,,,,,8,,,,,1,,4,4,4,4,3,2,1,1,2,1975,4,1,Mobile,1,0.776,,0.752,7
298060,03/04/2025,1,1,42,4,3,1,4,1,3,5,3,5,4,,,,,0,1,4,2,1,4,1,4,10,0,5,2,3,1,1,3,1,1,4,0,0,10,7,0,0,5,4,99,99,7,5,,,,,,,,,,,1,1,1,1,1,1,1,,,3,98,4,3,4,4,4,1,1,4,1,1,1,1,5,4,4,1,2,,,,,,,,,,,1,0,,1,1,1,,,3,4,2,1,3,6,2,,,,1,2,,2,,1.05,1.196,8
298061,03/04/2025,1,1,,8,5,2,4,1,5,5,5,1,3,4,3,1,4,2,4,3,2,4,3,4,4,10,10,4,,,,,,3,2,2,3,5,8,0,10,8,5,1,2,8,6,5,,1,1,1,,,,,,,,1,1,1,,,,,,1,1,3,2,2,4,3,1,2,3,1,2,4,2,,4,4,1,2,,,,,,,1,,,,,0,1,,,,,,3,4,4,3,2,5,1,1,6,,1,1,PC,1,1.322,,1.283,2
298064,03/04/2025,1,1,,2,1,1,5,2,2,4,4,3,4,4,1,2,4,2,4,4,3,3,1,2,2,1,6,1,,,,,,3,2,4,8,10,0,7,7,10,1,1,9,1,1,1,,,,,,,,,,,,,,,,,,,,8,3,3,3,2,3,1,3,2,1,2,3,98,1,0,2,1,1,2,,,,1,1,1,,1,,,,10,1,,,,,,4,4,4,2,4,2,1,3,4,,2,1,Mobile,1,1.505,,1.46,6
298065,04/04/2025,1,1,24,2,1,1,3,1,1,4,4,2,4,4,1,2,4,2,4,3,3,2,1,1,1,5,0,1,,,,,,4,1,1,7,8,2,10,6,8,1,1,6,6,2,5,1,,1,1,,,,,,,1,,,,,,,1,,5,5,2,2,2,3,3,2,2,1,2,2,1,1,0,4,4,2,4,,,,1,1,1,1,1,1,,,8,1,,,,,,3,3,2,3,4,1,1,1,4,,3,1,PC,1,1.119,,1.086,1
298067,04/04/2025,1,1,54,5,4,2,7,3,5,5,4,1,3,4,3,4,1,2,4,1,4,4,98,4,4,10,5,1,,,,,,1,1,2,3,1,7,0,10,1,0,1,3,98,4,4,,1,,,,,,1,,,,1,1,1,,,,,,1,1,4,98,1,98,3,1,98,4,2,4,4,1,1,4,2,1,2,,,1,,1,,,1,,,,3,1,,,,,,4,3,4,4,1,6,1,3,5,,4,1,Mobile,1,0.561,,0.544,4
298069,04/04/2025,1,1,,4,3,1,9,5,5,4,3,2,2,,,,,2,2,4,2,3,4,4,4,10,8,5,3,2,2,1,4,1,2,1,4,5,5,5,8,5,5,1,8,3,4,4,1,1,1,,,,,,,,,1,1,1,,,,,,5,2,3,2,2,3,3,2,2,4,2,4,4,2,,4,3,1,3,1,,1,,1,,1,,,,,2,1,,,,,,4,4,3,3,2,5,5,,,,4,2,Mobile,1,,0.21,0.24,8
298070,05/04/2025,1,1,49,4,3,1,8,4,5,5,3,5,4,4,3,1,4,2,4,4,2,4,4,4,3,5,8,1,,,,,,2,2,2,2,5,5,7,10,9,3,2,98,8,4,4,,,1,,1,,,1,1,,,,,,,,,1,,1,4,2,1,1,4,1,1,2,1,2,2,1,1,2,4,3,2,2,,,,1,1,1,,1,,,,8,,1,,,,,3,3,2,3,2,6,1,2,5,,5,1,PC,1,0.943,,0.914,5
298071,05/04/2025,1,1,,6,5,2,5,2,3,5,3,5,2,4,2,4,3,2,4,4,1,98,1,2,2,10,0,1,,,,,,4,4,4,10,10,0,5,5,8,0,1,1,1,1,3,,1,1,,1,,,,,,,,,,1,,,,,1,4,2,4,3,3,3,2,2,2,2,4,2,1,4,4,2,2,5,,,,1,,,,,,,,10,1,,,,,,3,4,4,2,4,1,1,2,4,,3,1,Mobile,1,1.892,,1.835,3
298072,06/04/2025,1,1,,2,1,1,8,4,5,5,2,5,3,3,1,3,4,2,2,1,2,1,2,3,3,9,7,2,,,,,,2,1,2,6,5,5,5,5,6,3,2,3,98,4,2,1,,,,,,,,1,1,,,1,,,,,1,,2,2,2,1,2,2,3,1,2,3,2,4,2,1,1,2,4,1,3,,,1,,,,,1,1,,,6,1,,,,,,3,3,98,2,2,4,1,2,4,,3,1,Mobile,1,0.892,,0.865,4
298073,06/04/2025,1,1,,4,3,2,8,4,5,5,4,5,4,4,1,2,3,2,4,4,98,4,98,4,3,10,10,1,,,,,,3,3,2,5,5,5,5,5,5,5,2,98,96,5,2,,,,,1,,,,,,,,1,,,,,,,5,3,3,3,3,3,3,2,2,2,2,2,2,2,,4,4,1,4,,,,1,,,,,,,,1,1,,,,,,3,3,3,3,1,6,1,3,4,,1,1,PC,1,0.92,,0.892,4
298074,06/04/2025,1,1,,2,1,2,7,3,5,4,2,5,1,1,4,3,1,2,1,4,4,3,4,4,3,10,8,5,,,,,,2,2,2,4,5,9,5,4,2,5,1,11,9,7,3,1,,,,,,,,,,,1,,,,,,,,1,2,4,1,3,4,4,1,1,2,1,1,98,1,5,4,4,1,1,,,1,,,,1,,,,,1,,1,1,1,,,2,2,2,4,2,3,1,1,4,,3,1,Mobile,1,0.649,,0.629,1
298077,06/04/2025,1,1,,6,5,2,6,3,5,4,4,4,3,4,3,1,4,2,98,4,3,4,3,98,4,10,5,3,,,,,,1,2,3,0,5,1,1,5,7,5,2,99,99,4,4,,1,,,,,,,,,,1,,,,,,,,2,98,4,1,1,4,2,2,2,2,2,3,3,2,,4,4,1,2,,,,,,,,1,,,,0,,,,,,1,3,3,2,2,2,5,1,1,2,1970,99,1,Mobile,1,0.825,,0.8,4
298078,06/04/2025,1,1,,3,2,1,4,1,5,5,5,1,4,4,1,2,3,2,4,3,3,3,2,2,2,2,3,1,,,,,,2,1,3,8,7,4,6,6,9,5,2,1,1,2,5,1,1,,,,,,,,1,,,,,1,,,,,8,4,3,2,3,3,3,3,2,2,2,3,2,2,,4,1,1,4,,,,1,1,1,,1,,,,8,1,,,,,,4,4,4,3,2,6,1,4,4,,1,1,PC,1,1.014,,0.984,6
298084,06/04/2025,1,1,,3,2,1,6,3,3,3,2,4,4,4,1,3,2,2,4,4,1,3,1,2,2,0,5,1,,,,,,4,2,3,8,10,2,10,10,10,5,1,1,1,1,2,1,,,,,,,,,,,,,1,1,,,,,5,4,4,2,3,3,2,2,2,1,3,3,1,1,2,4,3,1,4,,,,1,1,1,,1,,,,8,1,,,,,,4,4,3,3,2,2,1,3,4,,5,1,Mobile,1,0.864,,0.838,6
298085,06/04/2025,1,1,,4,3,1,7,3,2,5,3,2,4,4,2,1,3,2,4,4,3,4,3,3,2,3,5,1,,,,,,1,3,1,10,10,5,5,5,5,4,1,1,99,1,5,,1,,,,,,,,,,,,,1,,,,,10,5,4,2,2,3,3,2,2,1,1,1,1,1,0,4,4,2,1,,,,,,,,1,,,,10,1,,,,,,4,3,2,4,4,1,1,3,4,,3,1,Mobile,1,0.947,,0.919,5
298087,06/04/2025,1,1,29,2,1,2,8,4,5,5,2,5,3,3,4,1,3,2,2,1,3,3,3,4,4,10,4,3,,,,,,4,2,3,1,6,6,7,10,10,2,1,3,3,4,1,,,,,,,,,,,,,,,,,,,,3,2,98,2,1,3,98,1,2,3,2,4,98,1,1,4,2,1,98,,,1,,1,,,1,,,,3,,1,,,,,3,3,4,3,2,6,1,4,4,,2,1,Mobile,1,0.871,,0.845,5
298094,06/04/2025,1,1,25,2,1,2,7,3,3,3,1,2,4,4,1,2,3,2,4,2,2,2,1,1,2,3,4,3,,,,,,1,1,3,7,10,3,7,5,10,5,1,97,98,2,3,1,,,,,1,1,,,,,,,,1,,,,,3,3,4,1,1,3,3,2,2,2,2,3,2,2,,3,4,1,3,,,1,1,1,1,,,,,,7,1,,,,,,4,4,4,4,3,4,1,4,5,,2,1,Mobile,1,0.886,,0.86,3
298095,06/04/2025,1,1,,4,3,1,8,4,5,5,2,3,3,3,3,4,1,2,3,1,2,2,3,4,4,10,10,3,,,,,,4,2,2,2,7,8,8,10,8,7,1,3,3,4,4,1,,1,,1,,,1,,,,,,,,,,1,,7,1,4,1,1,4,4,1,2,3,3,4,4,1,3,4,3,1,2,,,,,1,,,1,,,,10,1,,,,,,4,4,3,4,2,4,1,1,6,,4,1,Mobile,1,0.943,,0.914,2
298096,06/04/2025,1,1,,3,2,2,9,5,4,5,2,5,4,4,1,4,3,2,4,4,3,3,3,3,98,3,3,3,,,,,,3,2,2,98,98,98,98,98,98,98,1,30,1,3,2,1,1,1,,,1,,,1,,,,1,1,,,,,,4,2,3,2,2,2,1,1,1,2,2,3,3,1,2,4,3,1,1,,,,1,1,,,1,,,,10,1,,,,,,3,2,2,2,2,4,1,2,3,1991,2,1,Mobile,1,0.748,,0.725,5
298097,06/04/2025,1,1,,5,4,1,4,1,4,3,3,1,4,4,2,3,1,2,4,3,2,1,3,3,3,8,3,2,,,,,,3,3,2,3,5,4,4,4,4,5,2,5,1,2,2,,1,,1,,,,,,,,,,,1,,,,,7,3,3,3,3,3,3,3,3,3,3,3,2,1,3,4,4,1,5,,,,1,,,,,,,,6,1,,,,,,3,3,3,3,2,3,1,2,4,,2,1,Mobile,1,0.993,,0.963,3
298098,06/04/2025,1,1,,3,2,1,8,4,3,5,5,2,3,3,3,4,2,2,3,3,3,3,3,3,2,5,3,1,,,,,,3,2,2,9,9,2,6,7,7,1,2,1,4,1,3,,,,,1,,,,,,,,,1,,,,,,5,5,3,2,2,3,3,4,3,2,3,4,3,1,2,4,4,1,4,,,,1,,,,,,,,5,1,,,,,,3,1,3,98,2,5,1,3,4,,4,1,Mobile,1,1.159,,1.125,1
298102,06/04/2025,1,1,,4,3,1,8,4,5,5,4,4,3,3,4,3,2,2,98,4,2,3,4,4,98,8,10,3,,,,,,4,2,2,0,5,5,0,10,10,5,1,7,3,2,2,1,,,,,,,,1,,,,,,,,,1,,2,98,3,1,1,98,2,1,2,2,2,3,98,1,5,4,4,1,1,,,1,1,1,,,1,1,,,9,,1,,,,,3,3,2,3,1,6,1,2,4,,5,1,PC,1,0.943,,0.914,5
298103,06/04/2025,1,1,24,2,1,1,5,2,5,98,3,5,2,1,4,3,2,2,2,1,4,4,2,4,98,9,9,5,,,,,,3,2,3,1,7,7,6,8,7,7,1,2,2,6,2,,1,,,,,,,,,,,,,,,,,1,3,2,3,1,2,4,3,2,3,3,2,3,3,1,2,3,3,1,1,1,,1,,1,,1,1,,,,1,1,,,,,,4,4,4,4,1,5,1,4,4,,3,1,Mobile,1,1.116,,1.083,4
298104,06/04/2025,1,1,,8,5,2,4,1,5,3,3,4,2,98,3,4,1,2,2,1,3,1,3,4,98,10,10,98,,,,,,3,3,2,1,5,10,5,10,5,5,2,98,8,5,3,,1,,,,,,,,,,1,,,,,,,,5,1,3,3,2,3,2,1,2,3,98,3,3,1,1,4,4,1,98,,,,,,,,,,,1,3,1,,,,,,3,3,3,3,2,5,1,1,6,,3,1,PC,1,1.322,,1.283,2
298106,06/04/2025,1,1,,2,1,1,6,3,2,4,2,4,4,4,2,4,1,2,4,3,98,3,1,1,1,10,0,1,,,,,,1,1,1,8,5,5,5,5,5,3,1,99,99,4,2,1,,1,,,,,,,,,1,,,1,,,,,1,3,4,2,4,4,4,1,1,1,1,1,1,1,5,4,3,2,2,,,,,,,,,1,,,5,1,,,,,,4,4,4,2,3,2,1,1,6,,2,1,Mobile,1,0.897,,0.87,1
298109,06/04/2025,1,1,45,4,3,1,3,1,1,4,3,3,4,4,3,4,1,2,2,1,98,3,3,2,2,2,2,3,,,,,,3,4,3,9,6,6,10,9,6,5,4,94,94,2,3,1,,,,,,,1,,,,,1,,,,,,,3,4,3,2,98,2,3,2,2,1,3,3,1,1,4,4,4,1,3,,,1,,1,,1,,,,,1,1,,,,,,4,3,2,3,4,1,1,1,2,1981,4,1,PC,1,1.183,,1.147,5
298111,06/04/2025,1,1,,2,1,2,5,2,3,5,3,5,4,4,1,3,4,2,4,3,98,3,98,3,2,5,5,1,,,,,,2,2,2,7,8,5,6,9,7,2,1,1,4,3,4,,1,,,,1,1,,1,,,1,1,,1,,,,,7,98,3,2,2,98,2,2,2,1,1,3,98,1,5,4,3,98,2,,,,,,,,1,,,,6,,1,,,1,,4,4,98,98,3,2,1,1,4,,4,1,Mobile,1,1.488,,1.443,4
